batteryHealth;binId;binStatus;currentFillLevel;latLong;timesTamp
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-02 23:00:04
100;CleanFLEX-FB2000002008AC04;Low;11;-33.919505,151.257857;2021-10-02 23:00:04
100;CleanFLEX-FB2000002008AC19;Low;23;-33.920289,151.257056;2021-10-02 23:00:04
95;CleanFLEX-FB2000002005AB64;Half Full;66;-33.920816,151.257022;2021-10-02 23:00:04
95;CleanFLEX-FB2000002005AB66;Half Full;55;-33.920944,151.257001;2021-10-02 23:00:04
95;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-02 23:00:04
100;CleanFLEX-FB2000002008AC01;Low;26;-33.919135,151.258104;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC03;Half Full;38;-33.918951,151.25847;2021-10-03 00:00:04
95;CleanFLEX-FB2000002005AB67;Full;78;-33.920816,151.257022;2021-10-03 00:00:04
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC02;Half Full;30;-33.920227,151.257692;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC12;Half Full;30;-33.919727,151.257213;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC05;Low;21;-33.919505,151.257857;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC17;Low;11;-33.91947,151.257542;2021-10-03 00:00:04
95;CleanFLEX-FB2000002005AB63;Low;26;-33.919505,151.257857;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC16;Low;13;-33.919477,151.257681;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC18;Half Full;48;-33.919555,151.258164;2021-10-03 00:00:04
95;CleanFLEX-FB2000002005AB62;Half Full;38;-33.91947,151.257542;2021-10-03 00:00:04
95;CleanFLEX-FB2000002005AB65;Full;77;-33.920944,151.257001;2021-10-03 00:00:04
95;CleanFLEX-FB2000002005AB69;Full;99;-33.920227,151.257692;2021-10-03 00:00:04
95;CleanFLEX-FB2000002005AB70;Low;0;-33.919555,151.258164;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC14;Low;10;-33.920358,151.257167;2021-10-03 00:00:04
95;CleanFLEX-FB2000002005AB71;Half Full;51;-33.922367,151.256956;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC07;Half Full;36;-33.919555,151.258164;2021-10-03 00:00:04
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC00;Full;85;-33.918951,151.25847;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC19;Low;23;-33.920289,151.257056;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC10;Half Full;32;-33.920227,151.257692;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC09;Half Full;31;-33.919135,151.258104;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC13;Half Full;33;-33.920034,151.257165;2021-10-03 00:00:04
95;CleanFLEX-FB2000002005AB64;Half Full;70;-33.920816,151.257022;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-03 00:00:04
95;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC04;Low;11;-33.919505,151.257857;2021-10-03 00:00:04
95;CleanFLEX-FB2000002005AB66;Half Full;55;-33.920944,151.257001;2021-10-03 00:00:04
100;CleanFLEX-FB2000002008AC02;Half Full;30;-33.920227,151.257692;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC03;Half Full;38;-33.918951,151.25847;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC12;Half Full;30;-33.919727,151.257213;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC01;Low;26;-33.919135,151.258104;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC05;Low;21;-33.919505,151.257857;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC17;Low;11;-33.91947,151.257542;2021-10-03 01:00:04
95;CleanFLEX-FB2000002005AB63;Low;27;-33.919505,151.257857;2021-10-03 01:00:04
95;CleanFLEX-FB2000002005AB67;Full;73;-33.920816,151.257022;2021-10-03 01:00:04
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC07;Half Full;36;-33.919555,151.258164;2021-10-03 01:00:04
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-03 01:00:04
95;CleanFLEX-FB2000002005AB65;Full;82;-33.920944,151.257001;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC18;Half Full;48;-33.919555,151.258164;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-03 01:00:04
95;CleanFLEX-FB2000002005AB62;Half Full;35;-33.91947,151.257542;2021-10-03 01:00:04
95;CleanFLEX-FB2000002005AB70;Low;3;-33.919555,151.258164;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC16;Low;13;-33.919477,151.257681;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC14;Low;10;-33.920358,151.257167;2021-10-03 01:00:04
95;CleanFLEX-FB2000002005AB69;Low;0;-33.920227,151.257692;2021-10-03 01:00:04
95;CleanFLEX-FB2000002005AB71;Half Full;51;-33.922367,151.256956;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC19;Low;23;-33.920289,151.257056;2021-10-03 01:00:04
95;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC09;Half Full;31;-33.919135,151.258104;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC10;Half Full;32;-33.920227,151.257692;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC13;Half Full;33;-33.920034,151.257165;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC00;Full;85;-33.918951,151.25847;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-03 01:00:04
95;CleanFLEX-FB2000002005AB64;Full;72;-33.920816,151.257022;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC04;Low;11;-33.919505,151.257857;2021-10-03 01:00:04
95;CleanFLEX-FB2000002005AB66;Half Full;56;-33.920944,151.257001;2021-10-03 01:00:04
100;CleanFLEX-FB2000002008AC03;Half Full;38;-33.918951,151.25847;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC02;Half Full;30;-33.920227,151.257692;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC12;Half Full;30;-33.919727,151.257213;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC01;Low;26;-33.919135,151.258104;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC05;Low;21;-33.919505,151.257857;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC17;Low;11;-33.91947,151.257542;2021-10-03 02:00:05
95;CleanFLEX-FB2000002005AB63;Low;29;-33.919505,151.257857;2021-10-03 02:00:05
95;CleanFLEX-FB2000002005AB67;Low;0;-33.920816,151.257022;2021-10-03 02:00:05
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC18;Half Full;48;-33.919555,151.258164;2021-10-03 02:00:05
95;CleanFLEX-FB2000002005AB62;Half Full;34;-33.91947,151.257542;2021-10-03 02:00:05
95;CleanFLEX-FB2000002005AB70;Low;20;-33.919555,151.258164;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC16;Low;13;-33.919477,151.257681;2021-10-03 02:00:05
95;CleanFLEX-FB2000002005AB65;Low;0;-33.920944,151.257001;2021-10-03 02:00:05
95;CleanFLEX-FB2000002005AB69;Low;21;-33.920227,151.257692;2021-10-03 02:00:05
95;CleanFLEX-FB2000002005AB71;Low;0;-33.922367,151.256956;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC14;Low;10;-33.920358,151.257167;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC07;Half Full;36;-33.919555,151.258164;2021-10-03 02:00:05
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC00;Full;85;-33.918951,151.25847;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC10;Half Full;32;-33.920227,151.257692;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC09;Half Full;31;-33.919135,151.258104;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC13;Half Full;33;-33.920034,151.257165;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC04;Low;11;-33.919505,151.257857;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC19;Low;23;-33.920289,151.257056;2021-10-03 02:00:05
95;CleanFLEX-FB2000002005AB64;Half Full;58;-33.920816,151.257022;2021-10-03 02:00:05
95;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-03 02:00:05
95;CleanFLEX-FB2000002005AB66;Low;0;-33.920944,151.257001;2021-10-03 02:00:05
100;CleanFLEX-FB2000002008AC02;Half Full;30;-33.920227,151.257692;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC03;Half Full;38;-33.918951,151.25847;2021-10-03 03:00:06
95;CleanFLEX-FB2000002005AB67;Low;1;-33.920816,151.257022;2021-10-03 03:00:06
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC12;Half Full;30;-33.919727,151.257213;2021-10-03 03:00:06
95;CleanFLEX-FB2000002005AB63;Half Full;32;-33.919505,151.257857;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC01;Low;26;-33.919135,151.258104;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC05;Low;21;-33.919505,151.257857;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC17;Low;11;-33.91947,151.257542;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC07;Half Full;36;-33.919555,151.258164;2021-10-03 03:00:06
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-03 03:00:06
95;CleanFLEX-FB2000002005AB70;Half Full;38;-33.919555,151.258164;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC18;Half Full;48;-33.919555,151.258164;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-03 03:00:06
95;CleanFLEX-FB2000002005AB69;Half Full;49;-33.920227,151.257692;2021-10-03 03:00:06
95;CleanFLEX-FB2000002005AB62;Half Full;35;-33.91947,151.257542;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC16;Low;13;-33.919477,151.257681;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC14;Low;10;-33.920358,151.257167;2021-10-03 03:00:06
95;CleanFLEX-FB2000002005AB65;Low;5;-33.920944,151.257001;2021-10-03 03:00:06
95;CleanFLEX-FB2000002005AB71;Low;1;-33.922367,151.256956;2021-10-03 03:00:06
95;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC19;Low;23;-33.920289,151.257056;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC10;Half Full;32;-33.920227,151.257692;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC09;Half Full;31;-33.919135,151.258104;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC13;Half Full;33;-33.920034,151.257165;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC00;Full;85;-33.918951,151.25847;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC04;Low;11;-33.919505,151.257857;2021-10-03 03:00:06
95;CleanFLEX-FB2000002005AB64;Half Full;46;-33.920816,151.257022;2021-10-03 03:00:06
95;CleanFLEX-FB2000002005AB66;Low;6;-33.920944,151.257001;2021-10-03 03:00:06
100;CleanFLEX-FB2000002008AC02;Half Full;30;-33.920227,151.257692;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC03;Half Full;38;-33.918951,151.25847;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC12;Half Full;30;-33.919727,151.257213;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC01;Low;26;-33.919135,151.258104;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC05;Low;21;-33.919505,151.257857;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC17;Low;11;-33.91947,151.257542;2021-10-03 04:00:04
95;CleanFLEX-FB2000002005AB63;Half Full;34;-33.919505,151.257857;2021-10-03 04:00:04
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-03 04:00:04
95;CleanFLEX-FB2000002005AB67;Low;2;-33.920816,151.257022;2021-10-03 04:00:04
95;CleanFLEX-FB2000002005AB70;Half Full;45;-33.919555,151.258164;2021-10-03 04:00:04
95;CleanFLEX-FB2000002005AB71;Low;4;-33.922367,151.256956;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC18;Half Full;48;-33.919555,151.258164;2021-10-03 04:00:04
95;CleanFLEX-FB2000002005AB69;Half Full;66;-33.920227,151.257692;2021-10-03 04:00:04
95;CleanFLEX-FB2000002005AB62;Half Full;39;-33.91947,151.257542;2021-10-03 04:00:04
95;CleanFLEX-FB2000002005AB65;Low;11;-33.920944,151.257001;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC07;Half Full;36;-33.919555,151.258164;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-03 04:00:04
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC16;Low;13;-33.919477,151.257681;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC14;Low;10;-33.920358,151.257167;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC10;Half Full;32;-33.920227,151.257692;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC09;Half Full;31;-33.919135,151.258104;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC13;Half Full;33;-33.920034,151.257165;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC00;Full;85;-33.918951,151.25847;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-03 04:00:04
95;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC04;Low;11;-33.919505,151.257857;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC19;Low;23;-33.920289,151.257056;2021-10-03 04:00:04
95;CleanFLEX-FB2000002005AB64;Half Full;45;-33.920816,151.257022;2021-10-03 04:00:04
95;CleanFLEX-FB2000002005AB66;Low;11;-33.920944,151.257001;2021-10-03 04:00:04
100;CleanFLEX-FB2000002008AC17;Low;11;-33.91947,151.257542;2021-10-03 05:00:06
95;CleanFLEX-FB2000002005AB67;Low;2;-33.920816,151.257022;2021-10-03 05:00:06
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC02;Half Full;30;-33.920227,151.257692;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC03;Half Full;38;-33.918951,151.25847;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC12;Half Full;30;-33.919727,151.257213;2021-10-03 05:00:06
95;CleanFLEX-FB2000002005AB63;Half Full;34;-33.919505,151.257857;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC01;Low;26;-33.919135,151.258104;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC05;Low;21;-33.919505,151.257857;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC16;Low;13;-33.919477,151.257681;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC07;Half Full;36;-33.919555,151.258164;2021-10-03 05:00:06
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC14;Low;10;-33.920358,151.257167;2021-10-03 05:00:06
95;CleanFLEX-FB2000002005AB69;Half Full;68;-33.920227,151.257692;2021-10-03 05:00:06
95;CleanFLEX-FB2000002005AB70;Half Full;67;-33.919555,151.258164;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC18;Half Full;48;-33.919555,151.258164;2021-10-03 05:00:06
95;CleanFLEX-FB2000002005AB62;Half Full;42;-33.91947,151.257542;2021-10-03 05:00:06
95;CleanFLEX-FB2000002005AB65;Low;12;-33.920944,151.257001;2021-10-03 05:00:06
95;CleanFLEX-FB2000002005AB71;Low;4;-33.922367,151.256956;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC00;Full;85;-33.918951,151.25847;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC10;Half Full;32;-33.920227,151.257692;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC09;Half Full;31;-33.919135,151.258104;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC13;Half Full;33;-33.920034,151.257165;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-03 05:00:06
95;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC04;Low;11;-33.919505,151.257857;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC19;Low;23;-33.920289,151.257056;2021-10-03 05:00:06
95;CleanFLEX-FB2000002005AB64;Half Full;51;-33.920816,151.257022;2021-10-03 05:00:06
95;CleanFLEX-FB2000002005AB66;Low;12;-33.920944,151.257001;2021-10-03 05:00:06
100;CleanFLEX-FB2000002008AC01;Low;26;-33.919135,151.258104;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC02;Half Full;30;-33.920227,151.257692;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC03;Half Full;38;-33.918951,151.25847;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB67;Low;5;-33.920816,151.257022;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC12;Half Full;30;-33.919727,151.257213;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB63;Half Full;38;-33.919505,151.257857;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC05;Low;21;-33.919505,151.257857;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC17;Low;11;-33.91947,151.257542;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC07;Half Full;36;-33.919555,151.258164;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB70;Half Full;69;-33.919555,151.258164;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB71;Low;7;-33.922367,151.256956;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC16;Low;13;-33.919477,151.257681;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC18;Half Full;48;-33.919555,151.258164;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB62;Half Full;47;-33.91947,151.257542;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB69;Full;76;-33.920227,151.257692;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB65;Low;14;-33.920944,151.257001;2021-10-03 06:00:04
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC14;Low;10;-33.920358,151.257167;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC00;Full;85;-33.918951,151.25847;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC19;Low;23;-33.920289,151.257056;2021-10-03 06:00:04
95;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC10;Half Full;32;-33.920227,151.257692;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC09;Half Full;31;-33.919135,151.258104;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC13;Half Full;33;-33.920034,151.257165;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB64;Half Full;56;-33.920816,151.257022;2021-10-03 06:00:04
100;CleanFLEX-FB2000002008AC04;Low;11;-33.919505,151.257857;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB66;Low;13;-33.920944,151.257001;2021-10-03 06:00:04
95;CleanFLEX-FB2000002005AB63;Half Full;40;-33.919505,151.257857;2021-10-03 07:00:04
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-03 07:00:04
95;CleanFLEX-FB2000002005AB67;Low;9;-33.920816,151.257022;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC02;Half Full;30;-33.920227,151.257692;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC03;Half Full;38;-33.918951,151.25847;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC12;Half Full;30;-33.919727,151.257213;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC01;Low;26;-33.919135,151.258104;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC05;Low;21;-33.919505,151.257857;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC17;Low;11;-33.91947,151.257542;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC16;Low;13;-33.919477,151.257681;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC07;Half Full;36;-33.919555,151.258164;2021-10-03 07:00:04
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC14;Low;10;-33.920358,151.257167;2021-10-03 07:00:04
95;CleanFLEX-FB2000002005AB65;Low;16;-33.920944,151.257001;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC18;Half Full;48;-33.919555,151.258164;2021-10-03 07:00:04
95;CleanFLEX-FB2000002005AB62;Half Full;47;-33.91947,151.257542;2021-10-03 07:00:04
95;CleanFLEX-FB2000002005AB70;Full;72;-33.919555,151.258164;2021-10-03 07:00:04
95;CleanFLEX-FB2000002005AB69;Full;82;-33.920227,151.257692;2021-10-03 07:00:04
95;CleanFLEX-FB2000002005AB71;Low;6;-33.922367,151.256956;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC00;Full;85;-33.918951,151.25847;2021-10-03 07:00:04
95;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC19;Low;23;-33.920289,151.257056;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC09;Half Full;31;-33.919135,151.258104;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC10;Half Full;32;-33.920227,151.257692;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC13;Half Full;33;-33.920034,151.257165;2021-10-03 07:00:04
95;CleanFLEX-FB2000002005AB64;Half Full;58;-33.920816,151.257022;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC04;Low;11;-33.919505,151.257857;2021-10-03 07:00:04
95;CleanFLEX-FB2000002005AB66;Low;13;-33.920944,151.257001;2021-10-03 07:00:04
100;CleanFLEX-FB2000002008AC02;Half Full;30;-33.920227,151.257692;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC03;Half Full;38;-33.918951,151.25847;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC12;Half Full;30;-33.919727,151.257213;2021-10-03 08:00:06
95;CleanFLEX-FB2000002005AB63;Half Full;43;-33.919505,151.257857;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC01;Low;26;-33.919135,151.258104;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC05;Low;21;-33.919505,151.257857;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC17;Low;11;-33.91947,151.257542;2021-10-03 08:00:06
95;CleanFLEX-FB2000002005AB67;Low;10;-33.920816,151.257022;2021-10-03 08:00:06
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC07;Half Full;36;-33.919555,151.258164;2021-10-03 08:00:06
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-03 08:00:06
95;CleanFLEX-FB2000002005AB62;Half Full;47;-33.91947,151.257542;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC18;Half Full;48;-33.919555,151.258164;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-03 08:00:06
95;CleanFLEX-FB2000002005AB70;Full;77;-33.919555,151.258164;2021-10-03 08:00:06
95;CleanFLEX-FB2000002005AB69;Full;85;-33.920227,151.257692;2021-10-03 08:00:06
95;CleanFLEX-FB2000002005AB65;Low;22;-33.920944,151.257001;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC16;Low;13;-33.919477,151.257681;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC14;Low;10;-33.920358,151.257167;2021-10-03 08:00:06
95;CleanFLEX-FB2000002005AB71;Low;5;-33.922367,151.256956;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC00;Full;85;-33.918951,151.25847;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC10;Half Full;32;-33.920227,151.257692;2021-10-03 08:00:06
100;CleanFLEX-FB2000002008AC09;Half Full;31;-33.919135,151.258104;2021-10-03 08:00:06
